latitude
2.857.834
2.858.028
2.858.028
2.858.028
2.858.028
2.858.028
2.858.028
2.858.028
2.860.909
2.860.909
2.860.909
2.860.909
2.860.909
2.860.909
2.860.909
2.863.611
2.863.611
2.863.611
2.863.611
2.863.611
2.873.282
2.873.282
2.873.282
2.873.282
2.873.282
2.873.282
2.873.282
28.498.571
28.498.571
28.498.571
28.498.571
28.498.571
28.498.571
28.498.571
28.530.785
28.530.785
28.530.785
28.530.785
28.530.785
28.530.785
28.530.785
28.531.346
28.531.346
28.531.346
28.531.346
28.531.346
28.531.346
28.531.346
28.563.262
28.563.262
28.563.262
28.563.262
28.563.262
28.563.262
28.563.262
28.570.173
28.570.173
28.570.173
28.570.173
28.570.173
28.570.173
28.570.173
28.611.281
28.611.281
28.611.281
28.611.281
28.611.281
28.611.281
28.611.281
28.623.763
28.623.763
28.623.763
28.623.763
28.623.763
28.623.763
28.623.763
28.628.624
28.628.624
28.628.624
28.628.624
28.628.624
28.628.624
28.628.624
28.636.429
28.636.429
28.636.429
28.636.429
28.636.429
28.636.429
28.636.429
28.639.652
28.639.652
28.639.652
28.639.652
28.639.652
28.639.652
28.639.652
28.647.622
28.647.622
28.647.622
28.647.622
28.647.622
28.647.622
28.647.622
28.672.342
28.672.342
28.672.342
28.672.342
28.672.342
28.672.342
28.672.342
28.674.045
28.674.045
28.674.045
28.674.045
28.674.045
28.674.045
28.674.045
28.684.678
28.684.678
28.684.678
28.684.678
28.684.678
28.684.678
28.684.678
28.695.381
28.695.381
28.695.381
28.695.381
28.695.381
28.695.381
28.695.381
28.699.793
28.699.793
28.699.793
28.699.793
28.699.793
28.699.793
28.699.793
28.710.508
28.710.508
28.710.508
28.710.508
28.710.508
28.710.508
28.710.508
28.732.528
28.732.528
28.732.528
28.732.528
28.732.528
28.732.528
28.732.528
28.815.329
28.815.329
28.815.329
28.815.329
28.815.329
28.815.329
28.815.329
28.822.836
28.822.836
28.822.836
28.822.836
28.822.836
28.822.836
28.822.836
284.706.914
284.706.914
284.706.914
284.706.914
284.706.914
285.504.249
285.504.249
285.504.249
285.504.249
285.504.249
285.504.249
285.504.249
285.512.005
285.512.005
285.512.005
285.512.005
285.512.005
285.627.763
285.627.763
285.627.763
285.627.763
285.627.763
285.710.274
285.710.274
285.710.274
285.710.274
285.710.274
285.710.274
285.710.274
285.918.245
285.918.245
285.918.245
285.918.245
285.918.245
286.514.781
286.514.781
286.514.781
286.514.781
286.514.781
286.514.781
286.514.781
286.573.814
286.573.814
286.573.814
286.573.814
286.573.814
286.811.736
286.811.736
286.811.736
286.811.736
286.811.736
286.811.736
286.811.736
287.256.504
287.256.504
287.256.504
287.256.504
287.256.504
287.500.499
287.500.499
287.500.499
287.500.499
287.500.499
287.500.499
287.500.499
279.002
279.002
279.002
279.002
279.002
279.002
279.002
282.068
282.068
282.068
282.068
282.068
282.068
282.068
284.227
284.227
284.227
284.227
284.227
284.227
284.227
284.275
284.275
284.275
284.275
284.275
284.275
284.275
284.417
284.417
284.417
284.417
284.417
284.417
284.417
286.701
286.701
286.701
286.701
286.701
286.701
286.701
290.272
290.272
290.272
290.272
290.272
290.272
290.272
295.364
295.364
295.364
295.364
295.364
295.364
295.364
296.953
296.953
296.953
296.953
296.953
296.953
296.953
298.006
298.006
298.006
298.006
298.006
298.006
298.006
2.839.072
2.839.072
2.839.072
2.839.072
2.839.072
2.839.072
2.839.072
2.852.123
2.852.123
2.852.123
2.852.123
2.852.123
2.914.056
2.914.056
2.914.056
2.914.056
2.914.056
2.914.056
2.914.056
28.360.699
28.360.699
28.360.699
28.360.699
28.360.699
28.360.699
28.360.699
28.422.681
28.422.681
28.422.681
28.422.681
28.422.681
28.593.883
28.593.883
28.593.883
28.593.883
28.593.883
28.593.883
28.593.883
28.806.223
28.806.223
28.806.223
28.806.223
28.806.223
28.806.223
28.806.223
29.307.814
29.307.814
29.307.814
29.307.814
29.307.814
29.307.814
29.307.814
29.497.973
29.497.973
29.497.973
29.497.973
29.497.973
29.497.973
29.497.973
29.503.664
29.503.664
29.503.664
29.503.664
29.503.664
29.503.664
29.503.664
29.966.942
29.966.942
29.966.942
29.966.942
29.966.942
29.966.942
29.966.942
30.379.589
30.379.589
30.379.589
30.379.589
30.379.589
30.379.589
30.379.589
281.485.564
281.485.564
281.485.564
281.485.564
281.485.564
281.485.564
281.485.564
283.419.248
283.419.248
283.419.248
283.419.248
283.419.248
283.419.248
283.419.248
284.088.421
284.088.421
284.088.421
284.088.421
284.088.421
284.501.238
284.501.238
284.501.238
284.501.238
284.501.238
301.480.566
301.480.566
301.480.566
301.480.566
301.480.566
301.480.566
301.480.566
307.057.778
307.057.778
307.057.778
307.057.778
11.875
11.875
11.875
11.875
11.875
11.875
11.875
8.5637
8.5637
8.5637
8.5637
8.5637
8.5637
8.5637
8.8787
8.8787
8.8787
8.8787
8.8787
8.8787
10.5324
10.5324
10.5324
10.5324
10.5324
10.5324
10.5324
9.969.447
9.969.447
9.969.447
9.969.447
9.969.447
10.073.232
10.073.232
10.073.232
10.073.232
10.073.232
10.073.232
85.149.093
85.149.093
85.149.093
85.149.093
85.149.093
85.149.093
85.149.093
22.245
22.245
22.245
22.245
216.439
216.439
216.439
216.439
216.439
216.439
216.439
2.024.079
2.024.079
2.024.079
2.024.079
2.024.079
2.024.079
2.024.079
2.034.652
2.034.652
2.034.652
2.034.652
2.034.652
2.034.652
2.034.652
2.048.891
2.048.891
2.048.891
2.048.891
2.048.891
2.048.891
2.048.891
2.094.185
2.094.185
2.094.185
2.094.185
2.094.185
2.094.185
2.094.185
2.151.161
2.151.161
2.151.161
2.151.161
2.151.161
2.151.161
2.151.161
20.832.874
20.832.874
20.832.874
20.832.874
20.832.874
20.832.874
20.832.874
21.606.865
21.606.865
21.606.865
21.606.865
21.606.865
21.606.865
21.606.865
21.847.279
21.847.279
21.847.279
21.847.279
21.847.279
21.847.279
21.847.279
21.869.985
21.869.985
21.869.985
21.869.985
21.869.985
21.869.985
21.869.985
21.941.841
21.941.841
21.941.841
21.941.841
21.941.841
22.220.833
22.220.833
22.220.833
22.220.833
22.220.833
22.220.833
22.220.833
209.360.711
209.360.711
209.360.711
209.360.711
209.360.711
209.360.711
209.360.711
218.004.996
218.004.996
218.004.996
218.004.996
218.004.996
218.004.996
218.004.996
221.166.054
221.166.054
221.166.054
221.166.054
221.166.054
221.166.054
221.166.054
2.206.156.703
2.206.156.703
2.206.156.703
2.206.156.703
2.206.156.703
2.206.156.703
2.206.156.703
2.218.972.222
2.218.972.222
2.218.972.222
2.218.972.222
2.218.972.222
31.62
31.62
31.62
31.62
31.62
31.62
31.62
309.028
309.028
309.028
309.028
309.028
309.028
309.028
30.233.011
30.233.011
30.233.011
30.233.011
30.233.011
30.349.388
30.349.388
30.349.388
30.349.388
30.349.388
30.349.388
30.349.388
30.649.961
30.649.961
30.649.961
30.649.961
30.649.961
30.649.961
30.649.961
30.736.056
30.736.056
30.736.056
30.736.056
30.736.056
30.736.056
30.736.056
31.321.907
31.321.907
31.321.907
31.321.907
31.321.907
31.321.907
31.321.907
310.325.454
310.325.454
310.325.454
310.325.454
2.733.853
2.733.853
2.733.853
2.733.853
2.733.853
2.733.853
2.733.853
256.635.413
256.635.413
256.635.413
256.635.413
256.635.413
256.635.413
256.635.413
2.304.307
2.304.307
2.304.307
2.304.307
2.304.307
2.304.307
2.304.307
20.362.421
20.362.421
20.362.421
20.362.421
20.362.421
20.362.421
21.170.046
21.170.046
21.170.046
21.170.046
21.170.046
21.613.267
21.613.267
21.613.267
21.613.267
21.613.267
21.613.267
21.613.267
22.969.611
22.969.611
22.969.611
22.969.611
22.969.611
22.969.611
22.969.611
22.977.134
22.977.134
22.977.134
22.977.134
22.977.134
22.977.134
22.977.134
23.002.657
23.002.657
23.002.657
23.002.657
23.002.657
23.016.834
23.016.834
23.016.834
23.016.834
23.016.834
23.016.834
23.016.834
23.020.509
23.020.509
23.020.509
23.020.509
23.020.509
23.020.509
23.020.509
23.023.389
23.023.389
23.023.389
23.023.389
23.023.389
23.023.389
23.023.389
23.041.137
23.041.137
23.041.137
23.041.137
23.041.137
23.041.137
23.041.137
23.076.793
23.076.793
23.076.793
23.076.793
23.076.793
23.076.793
23.076.793
23.107.969
23.107.969
23.107.969
23.107.969
23.107.969
23.107.969
23.107.969
23.163.798
23.163.798
23.163.798
23.163.798
23.163.798
23.163.798
23.163.798
23.221.714
23.221.714
23.221.714
23.221.714
23.221.714
23.221.714
23.221.714
23.243.639
23.243.639
23.243.639
23.243.639
23.243.639
23.243.639
23.243.639
247.524.239
247.524.239
247.524.239
247.524.239
247.524.239
248.207.389
248.207.389
248.207.389
248.207.389
248.207.389
248.207.389
237.176.342
237.176.342
237.176.342
237.176.342
237.176.342
237.176.342
237.176.342
238.175.497
238.175.497
238.175.497
238.175.497
238.175.497
238.175.497
238.175.497
13.94
13.94
13.94
13.94
13.94
13.94
13.94
144.758
144.758
144.758
144.758
144.758
144.758
144.758
147.918
147.918
147.918
147.918
147.918
147.918
147.918
167.602
167.602
167.602
167.602
167.602
167.602
1.155.358
1.155.358
1.155.358
1.155.358
1.155.358
1.155.358
1.155.358
1.221.041
1.221.041
1.221.041
1.221.041
1.221.041
1.221.041
1.221.041
1.288.925
1.288.925
1.288.925
1.288.925
1.288.925
1.288.925
1.288.925
1.534.763
1.534.763
1.534.763
1.534.763
1.534.763
1.534.763
1.534.763
12.415.911
12.415.911
12.415.911
12.415.911
12.415.911
12.415.911
12.415.911
12.733.409
12.733.409
12.733.409
12.733.409
12.733.409
12.733.409
12.733.409
12.917.348
12.917.348
12.917.348
12.917.348
12.917.348
12.917.348
12.917.348
12.920.984
12.920.984
12.920.984
12.920.984
12.920.984
12.920.984
12.920.984
12.921.418
12.921.418
12.921.418
12.921.418
12.921.418
12.921.418
12.938.539
12.938.539
12.938.539
12.938.539
12.938.539
12.938.539
12.938.539
12.951.913
12.951.913
12.951.913
12.951.913
12.951.913
12.951.913
12.951.913
12.990.328
12.990.328
12.990.328
12.990.328
13.003.872
13.003.872
13.003.872
13.003.872
13.003.872
13.003.872
13.003.872
13.029.152
13.029.152
13.029.152
13.029.152
13.029.152
13.029.152
13.029.152
13.328.028
13.328.028
13.328.028
13.328.028
13.328.028
13.328.028
13.328.028
13.377.516
13.377.516
13.377.516
13.377.516
13.377.516
13.428.828
13.428.828
13.428.828
13.428.828
13.428.828
13.428.828
13.428.828
14.816.666
14.816.666
14.816.666
14.816.666
14.816.666
14.816.666
14.816.666
15.351.773
15.351.773
15.351.773
15.351.773
15.351.773
15.351.773
15.351.773
15.411.456
15.411.456
15.411.456
15.411.456
15.411.456
15.411.456
15.411.456
15.459.706
15.459.706
15.459.706
15.459.706
15.459.706
15.459.706
15.459.706
15.888.653
15.888.653
15.888.653
15.888.653
15.888.653
15.888.653
15.888.653
16.172.806
16.172.806
16.172.806
16.172.806
16.172.806
16.172.806
16.172.806
16.208.139
16.208.139
16.208.139
16.208.139
16.208.139
16.208.139
16.208.139
16.802.639
16.802.639
16.802.639
16.802.639
16.802.639
16.802.639
17.321.993
17.321.993
17.321.993
17.321.993
17.321.993
17.321.993
17.336.318
17.336.318
17.336.318
17.336.318
17.336.318
17.336.318
17.336.318
127.816.279
127.816.279
127.816.279
127.816.279
127.816.279
127.816.279
127.816.279
129.135.218
129.135.218
129.135.218
129.135.218
129.135.218
129.135.218
129.135.218
130.246.342
130.246.342
130.246.342
130.246.342
130.246.342
130.246.342
130.246.342
130.270.199
130.270.199
130.270.199
130.270.199
130.270.199
130.270.199
130.270.199
131.276.288
131.276.288
131.276.288
131.276.288
131.276.288
153.714.823
153.714.823
153.714.823
153.714.823
153.714.823
153.714.823
153.714.823
1.334.194.444
1.334.194.444
1.334.194.444
1.334.194.444
1.334.194.444
1.334.194.444
11.0328
11.0328
11.0328
11.0328
11.0328
12.9533
12.9533
12.9533
12.9533
12.9533
12.9533
12.9533
130.664
130.664
130.664
130.664
130.664
131.036
131.036
131.036
131.036
131.036
131.036
131.036
131.278
131.278
131.278
131.278
131.278
131.278
131.278
134.127
134.127
134.127
134.127
134.127
936.399
936.399
936.399
936.399
936.399
936.399
936.399
8.816.428
8.816.428
8.816.428
8.816.428
8.816.428
10.681.158
10.681.158
10.681.158
10.681.158
10.681.158
10.830.158
10.830.158
10.830.158
10.830.158
10.830.158
11.679.111
11.679.111
11.679.111
11.679.111
11.679.111
11.679.111
11.679.111
12.864.618
12.864.618
12.864.618
12.864.618
12.864.618
12.864.618
12.909.494
12.909.494
12.909.494
12.909.494
12.909.494
12.909.494
12.909.494
13.164.544
13.164.544
13.164.544
13.164.544
13.164.544
13.164.544
13.164.544
13.218.341
13.218.341
13.218.341
13.218.341
13.218.341
13.218.341
13.218.341
110.973.603
110.973.603
110.973.603
110.973.603
110.973.603
110.973.603
110.973.603
114.068.288
114.068.288
114.068.288
114.068.288
114.068.288
114.068.288
114.068.288
116.829.898
116.829.898
116.829.898
116.829.898
116.829.898
128.777.316
128.777.316
128.777.316
128.777.316
128.777.316
129.099.161
129.099.161
129.099.161
129.099.161
129.099.161
129.099.161
129.099.161
175.184
175.184
175.184
175.184
175.184
175.184
175.184
1.737.206
1.737.206
1.737.206
1.737.206
1.737.206
1.737.206
1.737.206
17.349.694
17.349.694
17.349.694
17.349.694
17.349.694
17.349.694
17.349.694
17.393.559
17.393.559
17.393.559
17.393.559
17.393.559
17.393.559
17.393.559
17.417.094
17.417.094
17.417.094
17.417.094
17.417.094
17.417.094
17.417.094
17.429.398
17.429.398
17.429.398
17.429.398
17.429.398
17.429.398
17.460.103
17.460.103
17.460.103
17.460.103
17.460.103
17.460.103
17.460.103
17.470.431
17.470.431
17.470.431
17.470.431
17.470.431
17.470.431
17.470.431
17.528.544
17.528.544
17.528.544
17.528.544
17.528.544
17.528.544
17.528.544
17.544.899
17.544.899
17.544.899
17.544.899
17.544.899
17.544.899
17.544.899
17.585.705
17.585.705
17.585.705
17.585.705
17.585.705
17.585.705
17.585.705
174.559.458
174.559.458
174.559.458
174.559.458
174.559.458
175.316.895
175.316.895
175.316.895
175.316.895
175.316.895
175.316.895
175.316.895
2.366.988
2.366.988
2.366.988
2.366.988
2.366.988
2.366.988
2.380.569
2.380.569
2.380.569
2.380.569
2.380.569
2.380.569
23.811.548
23.811.548
23.811.548
23.811.548
23.811.548
23.811.548
255.586
255.586
255.586
255.586
255.586
255.586
255.586
255.803.419
255.803.419
255.803.419
255.803.419
255.803.419
255.803.419
255.803.419
2.355.519
2.355.519
2.355.519
2.355.519
2.355.519
2.355.519
2.355.519
2.503.636
2.503.636
2.503.636
2.503.636
2.503.636
2.503.636
2.503.636
2.514.389
2.514.389
2.514.389
2.514.389
2.514.389
2.514.389
2.514.389
2.516.409
2.516.409
2.516.409
2.516.409
2.516.409
2.516.409
2.516.409
2.629.581
2.629.581
2.629.581
2.629.581
2.629.581
2.629.581
2.629.581
2.961.075
2.961.075
2.961.075
2.961.075
2.961.075
2.961.075
2.961.075
23.837.789
23.837.789
23.837.789
23.837.789
23.837.789
23.837.789
23.837.789
24.041.198
24.041.198
24.041.198
24.041.198
24.041.198
24.041.198
24.041.198
24.588.397
24.588.397
24.588.397
24.588.397
24.588.397
24.588.397
24.588.397
24.885.261
24.885.261
24.885.261
24.885.261
24.885.261
24.885.261
24.885.261
24.892.047
24.892.047
24.892.047
24.892.047
24.892.047
24.892.047
24.892.047
25.106.006
25.106.006
25.106.006
25.106.006
25.106.006
25.106.006
25.106.006
25.196.024
25.196.024
25.196.024
25.196.024
25.196.024
25.196.024
25.196.024
25.339.605
25.339.605
25.339.605
25.339.605
25.339.605
25.339.605
25.339.605
25.344.694
25.344.694
25.344.694
25.344.694
25.344.694
25.344.694
25.344.694
25.435.774
25.435.774
25.435.774
25.435.774
25.435.774
25.435.774
25.435.774
25.747.299
25.747.299
25.747.299
25.747.299
25.747.299
25.747.299
25.747.299
25.771.061
25.771.061
25.771.061
25.771.061
25.771.061
25.771.061
25.771.061
26.031.443
26.031.443
26.031.443
26.031.443
26.031.443
26.031.443
26.031.443
26.159.933
26.159.933
26.159.933
26.159.933
26.159.933
26.159.933
26.159.933
26.215.415
26.215.415
26.215.415
26.215.415
26.215.415
26.215.415
26.215.415
26.253.384
26.253.384
26.253.384
26.253.384
26.253.384
26.253.384
26.253.384
26.268.249
26.268.249
26.268.249
26.268.249
26.268.249
26.268.249
26.358.805
26.358.805
26.358.805
26.358.805
26.358.805
26.358.805
26.358.805
26.470.859
26.470.859
26.470.859
26.470.859
26.470.859
26.470.859
26.470.859
26.506.177
26.506.177
26.506.177
26.506.177
26.506.177
26.506.177
26.506.177
26.699.557
26.699.557
26.699.557
26.699.557
26.699.557
26.699.557
26.699.557
26.786.682
26.786.682
26.786.682
26.786.682
26.786.682
26.786.682
26.786.682
26.843.698
26.843.698
26.843.698
26.843.698
26.843.698
26.843.698
26.843.698
26.895.552
26.895.552
26.895.552
26.895.552
26.895.552
26.895.552
26.895.552
26.902.909
26.902.909
26.902.909
26.902.909
26.902.909
26.902.909
26.902.909
26.912.329
26.912.329
26.912.329
26.912.329
26.912.329
26.912.329
26.912.329
26.960.669
26.960.669
26.960.669
26.960.669
26.960.669
26.960.669
26.960.669
27.213.494
27.213.494
27.213.494
27.213.494
27.213.494
27.213.494
27.213.494
27.215.415
27.215.415
27.215.415
27.215.415
27.215.415
27.215.415
27.215.415
27.554.793
27.554.793
27.554.793
27.554.793
27.554.793
27.554.793
27.554.793
27.608.912
27.608.912
27.608.912
27.608.912
27.608.912
27.608.912
27.608.912
28.018.792
28.018.792
28.018.792
28.018.792
28.018.792
28.018.792
28.018.792
28.108.988
28.108.988
28.108.988
28.108.988
28.108.988
28.108.988
28.108.988
28.194.909
28.194.909
28.194.909
28.194.909
28.194.909
28.194.909
28.194.909
28.296.139
28.296.139
28.296.139
28.296.139
28.296.139
28.296.139
28.296.139
29.931.624
29.931.624
29.931.624
29.931.624
29.931.624
29.931.624
29.931.624
245.886.166
245.886.166
245.886.166
245.886.166
245.886.166
245.886.166
245.886.166
269.164.092
269.164.092
269.164.092
269.164.092
269.164.092
269.164.092
269.164.092
269.502.929
269.502.929
269.502.929
269.502.929
269.502.929
269.502.929
269.502.929
30.719.859
30.719.859
30.719.859
30.719.859
30.719.859
30.719.859
30.719.859
30.735.567
30.735.567
30.735.567
30.735.567
30.735.567
30.735.567
30.735.567
30.751.462
30.751.462
30.751.462
30.751.462
30.751.462
30.751.462
30.751.462
11.9309
11.9309
11.9309
11.9309
11.9309
11.9309
11.9309
18.91
18.91
18.91
18.91
18.91
18.91
18.91
19.047
19.047
19.047
19.047
19.047
19.047
19.047
19.063
19.063
19.063
19.063
19.063
19.063
19.063
19.175
19.175
19.175
19.175
19.175
19.175
19.175
165.038
165.038
165.038
165.038
165.038
165.038
165.038
189.767
189.767
189.767
189.767
189.767
189.767
189.767
190.863
190.863
190.863
190.863
190.863
190.863
190.863
191.375
191.375
191.375
191.375
191.375
191.375
191.375
192.058
192.058
192.058
192.058
192.058
192.058
192.058
193.832
193.832
193.832
193.832
193.832
193.832
193.832
199.629
199.629
199.629
199.629
199.629
199.629
199.629
1.765.439
1.765.439
1.765.439
1.765.439
1.765.439
1.765.439
1.765.439
1.839.963
1.839.963
1.839.963
1.839.963
1.839.963
1.839.963
1.839.963
1.857.304
1.857.304
1.857.304
1.857.304
1.857.304
1.859.051
1.859.051
1.859.051
1.859.051
1.859.051
1.859.051
1.859.051
1.863.673
1.863.673
1.863.673
1.863.673
1.863.673
1.863.673
1.863.673
1.896.702
1.896.702
1.896.702
1.896.702
1.896.702
1.896.702
1.896.702
1.902.579
1.902.579
1.902.579
1.902.579
1.902.579
1.902.579
1.902.579
1.910.078
1.910.078
1.910.078
1.910.078
1.910.078
1.910.078
1.910.078
1.910.122
1.910.122
1.910.122
1.910.122
1.910.122
1.910.122
1.910.122
1.910.861
1.910.861
1.910.861
1.910.861
1.910.861
1.910.861
1.910.861
1.911.074
1.911.074
1.911.074
1.911.074
1.911.074
1.911.074
1.911.074
1.916.485
1.916.485
1.916.485
1.916.485
1.916.485
1.916.485
1.916.485
1.919.709
1.919.709
1.919.709
1.919.709
1.919.709
1.919.709
1.919.709
1.923.241
1.923.241
1.923.241
1.923.241
1.923.241
1.923.241
1.925.292
1.925.292
1.925.292
1.925.292
1.925.292
1.925.292
1.925.292
1.926.777
1.926.777
1.926.777
1.926.777
1.926.777
1.926.777
1.926.777
1.987.562
1.987.562
1.987.562
1.987.562
1.987.562
1.987.562
1.987.562
1.995.022
1.995.022
1.995.022
1.995.022
1.995.022
1.995.022
1.995.022
2.114.472
2.114.472
2.114.472
2.114.472
2.114.472
2.114.472
2.114.472
18.530.085
18.530.085
18.530.085
18.530.085
18.530.085
18.530.085
18.530.085
18.547.056
18.547.056
18.547.056
18.547.056
18.547.056
18.547.056
18.547.056
18.616.318
18.616.318
18.616.318
18.616.318
18.616.318
18.616.318
18.616.318
18.640.051
18.640.051
18.640.051
18.640.051
18.640.051
18.664.282
18.664.282
18.664.282
18.664.282
18.664.282
18.675.076
18.675.076
18.675.076
18.675.076
18.897.756
18.897.756
18.897.756
18.897.756
18.897.756
18.897.756
18.897.756
19.000.083
19.000.083
19.000.083
19.000.083
19.000.083
19.000.083
19.000.084
19.000.084
19.000.084
19.000.084
19.000.084
19.000.084
19.000.084
19.008.751
19.008.751
19.008.751
19.008.751
19.008.751
19.008.751
19.008.751
19.053.536
19.053.536
19.053.536
19.053.536
19.053.536
19.053.536
19.053.536
19.060.498
19.060.498
19.060.498
19.060.498
19.060.498
19.060.498
19.060.498
19.065.931
19.065.931
19.065.931
19.065.931
19.065.931
19.065.931
19.065.931
19.083.694
19.083.694
19.083.694
19.083.694
19.083.694
19.083.694
19.083.694
19.090.337
19.090.337
19.090.337
19.090.337
19.090.337
19.090.337
19.090.337
19.192.056
19.192.056
19.192.056
19.192.056
19.192.056
19.192.056
19.215.859
19.215.859
19.215.859
19.215.859
19.215.859
19.215.859
19.215.859
19.222.279
19.222.279
19.222.279
19.222.279
19.222.279
19.222.279
19.222.279
19.235.581
19.235.581
19.235.581
19.235.581
19.235.581
19.235.581
19.235.581
19.265.594
19.265.594
19.265.594
19.265.594
19.265.594
19.265.594
19.265.594
19.296.481
19.296.481
19.296.481
19.296.481
19.296.481
19.296.481
19.296.481
19.309.073
19.309.073
19.309.073
19.309.073
19.309.073
19.309.073
19.309.073
19.445.821
19.445.821
19.445.821
19.445.821
19.445.821
19.445.821
19.445.821
19.854.616
19.854.616
19.854.616
19.854.616
19.854.616
19.854.616
19.854.616
19.863.756
19.863.756
19.863.756
19.863.756
19.863.756
19.863.756
20.021.503
20.021.503
20.021.503
20.021.503
20.021.503
20.021.503
20.021.503
20.555.712
20.555.712
20.555.712
20.555.712
20.555.712
20.555.712
20.555.712
20.719.516
20.719.516
20.719.516
20.719.516
20.719.516
20.719.516
20.719.516
20.918.946
20.918.946
20.918.946
20.918.946
20.918.946
20.918.946
20.918.946
20.939.198
20.939.198
20.939.198
20.939.198
20.939.198
20.939.198
20.939.198
21.001.264
21.001.264
21.001.264
21.001.264
21.001.264
21.001.264
21.001.264
21.121.801
21.121.801
21.121.801
21.121.801
21.121.801
21.121.801
21.121.801
21.143.383
21.143.383
21.143.383
21.143.383
21.143.383
21.143.383
21.143.383
21.152.875
21.152.875
21.152.875
21.152.875
21.152.875
21.152.875
21.152.875
166.870.449
166.870.449
166.870.449
166.870.449
166.870.449
166.870.449
166.870.449
167.143.745
167.143.745
167.143.745
167.143.745
167.143.745
167.143.745
167.143.745
176.336.264
176.336.264
176.336.264
176.336.264
176.336.264
176.336.264
176.336.264
176.599.188
176.599.188
176.599.188
176.599.188
176.599.188
181.023.399
181.023.399
181.023.399
181.023.399
181.023.399
181.023.399
181.023.399
185.011.743
185.011.743
185.011.743
185.011.743
185.011.743
185.011.743
189.936.162
189.936.162
189.936.162
189.936.162
189.936.162
190.243.902
190.243.902
190.243.902
190.243.902
190.243.902
190.243.902
190.243.902
190.364.585
190.364.585
190.364.585
190.364.585
190.364.585
190.364.585
190.364.585
190.575.752
190.575.752
190.575.752
190.575.752
190.575.752
190.575.752
190.575.752
190.632.143
190.632.143
190.632.143
190.632.143
190.632.143
190.632.143
190.632.143
191.135.051
191.135.051
191.135.051
191.135.051
191.135.051
191.135.051
191.135.051
191.653.323
191.653.323
191.653.323
